都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000003484,京都府,京都市上京区,公益財団法人手織技術振興財団　織成舘,オリナスカン,,,京都府京都市上京区浄福寺通上立売上ル大黒町693,,35.032855 ,135.745410 ,休日：月曜日（祝日の場合は開館）、年末年始,,,10時～16時手織体験　火曜日～土曜日　10時～13時、13時～16時,,"大人　500円 （400円）小・中学・高校生　350円（300円）（ ）内は団体（10名以上）料金手織体験　　初心者コース　5,000円（材料費、見学料、お土産付）※カード利用可（ただし、入館料は不可）",西陣を代表するジャカード機を使用した手織・緯錦（ヌキニシキ）の工場が見学できる。また、昭和11年（1936）に西陣織の店舗兼住まいとして建てられた、梁・柱・明かり天窓など西陣の織屋建の面影をそのまま残したミュージアムでは、昭和を代表する国宝級の復原能装束をはじめ、全国の手織物・時代衣裳を展示している。所要時間／展示見学～工房見学等で約1時間。（工場見学は土曜日、日曜日、祝日休み）定員／手織体験　3名～6名（1週間前までに、要予約）,,市バス「千本上立売」下車、徒歩5分市バス「今出川浄福寺」下車、徒歩5分,,車椅子不可車椅子対応トイレ無し,公益財団法人手織技術振興財団　織成舘,075-431-0020,,,,https://orinasukan.com,2009-07-13,2020-11-17,見学　団体のみ要予約
26000,0000007751,京都府,京都市上京区,上七軒くろすけ,カミシチケンクロスケ,,,京都府京都市上京区今出川通七本松西入ル真盛町699,,35.030675 ,135.737294 ,休日：火曜日（25日、祝日の場合は翌日休み）,,,11時～14時（ラストオーダー）17時～21時（ラストオーダー）※夜はなるべく予約を,,"昼　小梅　3,000円（税別）　梅　4,000円（税別）夜　夕梅　5,000円（税別）　天神　7,000円（税別）　くろすけ　10,000円（税別）※夜はサービス料10% ※カード利用可",五花街のひとつ、上七軒の真ん中に位置し、元お茶屋さんの建て物をそのまま利用したお店。時には芸妓さん舞妓さんの姿を見かけることもできる。2階には奥の家屋に渡る細い橋があり中庭をのぞむお座敷へとつづく。,,市バス「上七軒」、または市バス「北野天満宮前」下車、徒歩5分,,車椅子不可車椅子対応トイレ無し筆談対応可,上七軒くろすけ,075-466-4889,,,,http://www.kurochiku.co.jp/kurosuke/,2009-07-13,2019-10-29,
26000,0000000072,京都府,京都市上京区,西陣,ニシジン,,,京都府京都市上京区,,,,,,,,,,西陣という名称は、応仁の乱（1467～1477）の時、細川勝元率いる東軍に対して、山名宗全率いる西軍がこのあたりに陣を置いたことに由来する。機織りの街として名高い西陣だが、機織り業を営む家は上京区一体にまで広がっている。東西は新町通りから千本通り、南北は一条通りから鞍馬口通りに及ぶ地域の総称である。小路に格子戸の町家が並び、機の音がこだまする京の情緒が味わえるエリア。,,,,,西陣,,,,,,2009-07-13,2018-03-23,
26000,0000006077,京都府,京都市上京区,虎屋菓寮　京都一条店,トラヤカリョウ　キョウトイチジョウテン,,,京都府京都市上京区一条通烏丸西入広橋殿町400,,35.026460 ,135.758525 ,休日：不定休,,,10時～18時（ラストオーダー17時30分）,,"季節の生菓子（飲み物付）　1,232円～吉野本葛をつかった葛切　1,430円あんみつ（黒蜜又は白蜜）1,320円（すべて税込）",庭を眺められる老舗和菓子屋の喫茶。店内41席とテラス席12席有り。和菓子や京都等に関する本を約600冊そろえ、自由に閲覧できる。,,地下鉄烏丸線「今出川」駅下車、徒歩7分,普通車8台,車椅子可車椅子対応トイレ有り補助犬同行可,虎屋菓寮　京都一条店,075-441-3113,,,,http://www.toraya-group.co.jp,2009-07-13,2021-02-05,新型コロナウイルス感染症拡大防止対策として・入店時の検温、消毒・従業員の検温・座席数を減らし、十分な間隔の確保などを実施しています。
26000,0000000078,京都府,京都市上京区,上七軒,カミシチケン,,,京都府京都市上京区今出川通七本松西入真盛町742,,35.029960 ,135.736726 ,,,,,,"北野をどり　お茶席付御観覧券　5,500円　御観覧券（お茶席無）　5,000円寿会（ことぶきかい）　8,000円（予定）※寿会のみ前年度のものを記載しています。",今出川七本松の交差点から北野天満宮東門に続く参道が上七軒。この名称は十代将軍　足利義稙の頃に、北野天満宮再建の余材をもって七軒の茶屋を建てたことから起こったという。毎年春（3/20～4/2）には「北野をどり」、秋（11/13～11/18）には「寿会」が上七軒歌舞練場で催される。また、夏（7～9月初旬）には歌舞練場にてビアガーデンを開催。喫茶「茶ろん上七軒」では、お稽古帰りの舞妓さんに出会えることも。,,市バス「上七軒」、または市バス「北野天満宮前」下車、徒歩5分,,車椅子可（要介助、要事前連絡）車椅子対応トイレ有り,上七軒歌舞練場,075-461-0148,,,,http://www.maiko3.com/,2009-07-13,2021-02-10,
26000,0000006105,京都府,京都市上京区,染井,ソメイ,,,京都府京都市上京区寺町通広小路上ル染殿町,,35.025091 ,135.767338 ,休日：無休,,,,,,京都三名水のうち、現存する唯一の井戸。京都御苑の東、梨木（なしのき）神社内の手水舎として使用されている。梨木神社には維新の功臣である三條実萬（さねつむ）とその子息の実美（さねとみ）が祭神として祀られている。初秋には萩の花が美しい。,,市バス「府立医大病院前」下車、徒歩3分,普通車2～3台程度、料金/無料※ただし、9月～10月上旬の土曜日、日曜日、祝日はほとんど駐車不可。神社の南側に御苑駐車場有料がある。,車椅子可車椅子対応トイレ無し補助犬同行可,梨木神社,075-211-0885,,,,http://nashinoki.jp/,2009-07-13,2021-01-14,
26000,0000000081,京都府,京都市上京区,本法寺,ホンポウジ,,,京都府京都市上京区小川通寺之内上る本法寺前町617,,35.035020 ,135.752137 ,休日：お問い合わせください。,,,10時～16時,,"通常拝観料　500円（庭園含む）「大涅槃図開帳　春季特別寺宝展」拝観料　大人　1,000円　中学・高校生　600円",表千家・裏千家の家元に向かい合う閑静な地に建つ、日蓮宗の本山のひとつ。本阿弥光悦の菩提寺であり、長谷川等伯の縁のお寺。見どころは、書院前にある光悦作の国の指定名称「巴の庭」。桃山時代風の豪放な庭園で、枯瀧石形が据え置かれ滝水の動きを石で表現している。また、等伯筆の大涅槃図（通常は実物大の複製を展示）がある。境内諸堂客殿などが府の指定有形文化財。春は桜の名所ともなっている。毎年3月14日～4月15日の期間「大涅槃図開帳　春季特別寺宝展」にて、等伯筆大涅槃図（重文）ほか、未公開の寺宝を展示。,,市バス「天神公園前」、または市バス「堀川寺ノ内」下車、徒歩3分地下鉄烏丸線「鞍馬口」駅下車、徒歩15分,少々,,本法寺,075-441-7997,,,,,2009-07-13,2019-10-29,宝物館に展示あり
26000,0000006078,京都府,京都市上京区,千本玉壽軒,センボンタマジュケン,,,京都府京都市上京区千本通今出川上ル,,35.030517 ,135.741918 ,休日：水曜日,,,8時30分～18時,,"西陣風味　5個1,080円（税込）",京菓子の老舗。名菓は羽二重餅でごまの餡を包んだ「西陣風味」。,,市バス「千本今出川」下車すぐ,,車椅子可,千本玉壽軒,075-461-0796,,,,,2009-07-13,2019-10-16,
26000,0000003621,京都府,京都市上京区,相国寺承天閣美術館,ショウコクジジョウテンカクビジュツカン,,,京都府京都市上京区今出川通烏丸東入相国寺門前町701,,35.033620 ,135.762612 ,休日：年末年始、展示替時,,,10時～17時（入館は16時30分まで）,,入館料　一般　800円　65才以上・大学生　600円　中学・高校生　300円　小学生　200円（一般の方に限り、20名様以上、100円割引いたします）,本山相国寺や鹿苑寺（金閣寺）、慈照寺（銀閣寺）他塔頭寺院に伝わる寺宝（国宝5点、重要文化財145点ほか）などを収蔵・展示している。,,市バス「同志社前」下車、徒歩6分地下鉄烏丸線「今出川」駅下車、3番出口から徒歩8分,檀信徒用駐車場に駐車される場合は、警備員の誘導に従ってご利用ください。※バスの駐車は完全予約制,車椅子可（基本的には当館部屋用にお乗り換えいただいております。または、貸し出しタイヤカバーの装着をお願いします。）貸し出し用車椅子有り（2台）車椅子対応トイレ有り筆談対応可（ただし、展示作品の説明等は行っておりません。作品すべてに解説が付いています。）トイレ・廊下廻りには点字ブロック有り※障がい者手帳をお持ちの方は、証明書をご提示いただき、ご本人様と介護者1名様は無料で拝観いただけます。,相国寺承天閣美術館,075-241-0423,,,,http://www.shokoku-ji.jp,2009-07-13,2021-02-08,新型コロナウイルス感染症拡大防止対策の取り組みとして、・入館時の検温、消毒の実施・館内マスク着用の義務化・従業員の検温、体調管理・館内の換気、定期的な消毒・京都市指定のコロナ追跡アプリのQRコードの掲示などを行っています。
26000,0000009488,京都府,京都市上京区,瑞春院,ズイシュンイン,,,京都府京都市上京区今出川烏丸東入相国寺門前町701,,35.032223 ,135.760229 ,,,,,,,相国寺塔頭。作家水上勉氏が9歳～13歳まで雛僧としてここで修行し、その体験をもとに小説「雁の寺」を著したことで知られている。本堂の御本尊は6代将軍足利義教が寄進した平安時代の木像仏で、雲上来迎の姿は他に例を見ない。表千家の不審庵を模した茶室「久昌庵」（名工・諸冨厚士氏作・寄進）は、室町時代の石組みがそのまま残っている枯山水の雲頂庭、池泉回遊式の心字池がある雲泉庭などがある。また、茶室「久昌庵」の横にある水琴窟の音は、聴く者に安らぎをあたえる。,,地下鉄烏丸線「今出川」駅下車、徒歩3分,,,瑞春院,075-431-3703,,,,,2011-12-13,2015-11-12,現在、拝観はやっておりません。
26000,0000003619,京都府,京都市上京区,茶道資料館・今日庵文庫,チャドウシリョウカン・コンニチアンブンコ,,,京都府京都市上京区堀川通寺之内上る寺之内竪町682番地　裏千家センター内,,35.034740 ,135.752018 ,休日：茶道資料館　月曜日（祝日の場合は開館）、展示替期間今日庵文庫　土曜日、日曜日、祝日、8/13～8/16、年末年始,,,茶道資料館　9時30分～16時30分（入館は16時まで）今日庵文庫　平日10時～16時,,"通常展　一般　700円　大学生　400円　中学・高校生　300円特別展　一般　1,000円　大学生　600円　中学・高校生　350円20名以上は団体割引有り小学生以下ならびに茶道資料館メンバーシップ校の学生・教職員の方は無料今日庵文庫は入館料無料",裏千家センター内にある茶道を総合的に学ぶことができる施設。茶道資料館（ちゃどうしりょうかん）は、茶の湯に関する企画展を開催し、掛物、茶碗、花入などの茶道具や関連の美術工芸品、古文献などを中心とした展示を行っている美術館です。（展覧会の詳細はホームページをご覧ください。）2階陳列室には、今日庵（こんにちあん）と共に裏千家を代表する茶室のひとつ「又隠（ゆういん）」の原寸大の写しを設けており、茶室内を見学することができます。○呈茶席では、薄茶と和菓子をお召し上がりいただけます（前日までの事前予約制、有料）。椅子に腰かける立礼（りゅうれい）式で、ご希望の方には点前、作法の説明をいたします。今日庵文庫（こんにちあんぶんこ）は、裏千家の歴代家元が収集した茶道に関する図書、雑誌、映像資料など約6万点を収蔵する「茶の湯の専門図書館」です。閉架式図書館として蔵書を書庫に収蔵していますが、手続きをすればどなたでも閲覧することができます。また、閲覧室に開架している約1500冊の図書（茶道各流派の逐次刊行物、茶の湯に関する図書・雑誌・児童書・外国書など）は自由に閲覧できるほか、映像ブースも設置しており、茶の湯に関する豊富なDVD資料を視聴することができます。（閲覧室内のみ可。館外への貸し出しはしていません。）閲覧室は広く一般に開放していますので、お気軽にご利用ください。,,市バス「堀川寺ノ内」下車、徒歩3分地下鉄烏丸線「鞍馬口」駅下車、徒歩15分,3台,車椅子可車椅子対応トイレ有り筆談対応可（筆談具有り）補助犬同行可,茶道資料館,075-431-6474,,,,http://www.urasenke.or.jp/textc/gallery/tenji/index.html,2009-07-13,2021-05-27,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・スタッフ対応手洗い・うがい・手指消毒、マスク着用、定期検温・体調管理の徹底、距離を意識した接客・施設内の対策窓口等に飛沫防止パーティション設置、現金のトレーでの受け渡し、定期的な換気、共有部分の定期的な消毒、消毒液の設置・来館者へのお願い三密回避、体調不良時・濃厚接触者の来館自粛、咳エチケット、入館時の手指消毒・検温、マスク着用、混雑時の入場制限として予約制の導入・その他来館者専用・職員専用とお手洗いの使い分け、来館者へ来館時の検温・緊急連絡先記載等の協力願い、ホームページ・広報・予約完了時・リマインドメール時の文面等にも来館者へのコロナ対策のご協力お願い文を掲載
